loc_y,loc_x,team_id,shot_outcome,play_id,description,game_id,home_id,away_id,team_name
27.128400573730506,36.78999996185305,485,FALSE,111585526,'2nd 12:01 : 3pt jump shot (outside left) missed by Allen Betrand(NSU),5251720,560972,560947,Norfolk St.
17.01400035858152,47.0699999332428,290,FALSE,111570835,'1st 17:53 : 3pt jump shot (outside left) missed by Seth Towns(HOW),5251720,560972,560947,Howard
20.37920028686524,21.3799991607666,485,FALSE,111570856,'1st 17:42 : 2pt turnaround jump shot (inside center) missed by Kuluel Mading(NSU),5251720,560972,560947,Norfolk St.
11.289400215148891,28.89999961853025,290,FALSE,111570866,'1st 17:35 : 2pt layup (blocked) (in the paint) missed by Bryce Harris(HOW),5251720,560972,560947,Howard
9.089800071716313,25.6599998474121,290,FALSE,111570884,'1st 17:29 : 2pt layup (2nd chance;blocked) (under the basket) missed by Bryce Harris(HOW),5251720,560972,560947,Howard
9.240201721191426,26.875,485,TRUE,111570900,'1st 17:28 : 2pt layup (fast break) (under the basket) made by Christian Ings(NSU) 4-5',5251720,560972,560947,Norfolk St.
14.37259996414182,46.9300000667572,290,TRUE,111571098,'1st 17:00 : 3pt jump shot (outside left) made by Marcus Dockery(HOW),5251720,560972,560947,Howard
27.57020172119141,13.210000038146951,485,TRUE,111571152,'1st 16:42 : 3pt jump shot (outside right) made by Jamarii Thomas(NSU),5251720,560972,560947,Norfolk St.
24.787800788879395,8.0550003051758,290,TRUE,111571216,'1st 16:17 : 3pt jump shot (outside right) made by Isiah Warfield(HOW),5251720,560972,560947,Howard
9.381199569702149,26.5049991607666,290,TRUE,111576294,'1st 00:25.80 : 2pt dunk (off turnover) (under the basket) made by Bryce Harris(HOW) 31-37',5251720,560972,560947,Howard
7.914798278808576,24.0550003051758,485,TRUE,111576325,'1st 00:08.10 : 2pt layup (under the basket) made by Nyzaiah Chambers(NSU),5251720,560972,560947,Norfolk St.
21.704600143432625,5.9449996948242,290,FALSE,111576354,'1st 00:00.20 : 3pt jump shot (outside right) missed by Marcus Dockery(HOW),5251720,560972,560947,Howard
9.682002868652319,28.5650005340576,290,FALSE,111586602,'2nd 11:30 : 2pt driving layup (off turnover) (in the paint) missed by Isiah Warfield(HOW),5251720,560972,560947,Howard
20.37920028686524,23.63500022888185,485,FALSE,111571286,'1st 15:49 : 2pt floating jump shot (blocked) (inside center) missed by Jamarii Thomas(NSU),5251720,560972,560947,Norfolk St.
9.682002868652319,26.0300006866455,485,TRUE,111571293,'1st 15:44 : 2pt layup (2nd chance) (under the basket) made by Kuluel Mading(NSU) 10-11',5251720,560972,560947,Norfolk St.
8.507002868652322,26.0300006866455,485,TRUE,111571348,'1st 15:21 : 2pt layup (off turnover;fast break) (under the basket) made by Jaylani Darden(NSU),5251720,560972,560947,Norfolk St.
9.089800071716313,23.6900005340576,290,TRUE,111571436,'1st 14:58 : 2pt driving layup (under the basket) made by Bryce Harris(HOW) 12-13',5251720,560972,560947,Howard
14.955403442382845,26.0300006866455,485,FALSE,111571466,'1st 14:39 : 2pt pull up jump shot (in the paint) missed by Jamarii Thomas(NSU),5251720,560972,560947,Norfolk St.
11.439800071716265,26.22500038146975,290,TRUE,111571512,'1st 14:30 : 2pt layup (in the paint) made by Bryce Harris(HOW),5251720,560972,560947,Howard
8.21559799194334,48,485,FALSE,111571542,'1st 14:04 : 3pt jump shot (outside left) missed by Jaylani Darden(NSU),5251720,560972,560947,Norfolk St.
9.089800071716313,26.64999961853025,290,TRUE,111571621,'1st 13:47 : 2pt dunk (under the basket) made by Seth Towns(HOW) 16-13',5251720,560972,560947,Howard
22.437802581787082,6.875,485,TRUE,111571687,'1st 13:19 : 3pt jump shot (outside right) made by Jamarii Thomas(NSU),5251720,560972,560947,Norfolk St.
25.07920028686525,39.1850004196167,290,FALSE,111571740,'1st 13:00 : 3pt jump shot (outside left) missed by Jordan Hairston(HOW),5251720,560972,560947,Howard
8.798400573730504,27.01499938964845,485,TRUE,111572115,'1st 12:48 : 2pt driving layup (under the basket) made by Allen Betrand(NSU) 16-18',5251720,560972,560947,Norfolk St.
22.879596557617162,18.98500061035155,485,TRUE,111572307,'1st 11:53 : 2pt pull up jump shot (off turnover) (inside center) made by Jamarii Thomas(NSU) 16-20',5251720,560972,560947,Norfolk St.
23.020597991943333,43.20999908447265,485,FALSE,111572344,'1st 11:31 : 3pt jump shot (off turnover) (outside left) missed by Jamarii Thomas(NSU),5251720,560972,560947,Norfolk St.
9.682002868652319,24.76000022888185,485,TRUE,111572377,'1st 11:26 : 2pt driving layup (2nd chance;off turnover) (under the basket) made by Jaylani Darden(NSU) 16-22',5251720,560972,560947,Norfolk St.
18.480403442382837,22.64999961853025,485,FALSE,111572763,'1st 10:38 : 2pt pull up jump shot (off turnover) (in the paint) missed by Allen Betrand(NSU),5251720,560972,560947,Norfolk St.
9.240199928283687,24.8150005340576,290,TRUE,111572843,'1st 10:09 : 2pt layup (under the basket) made by Bryce Harris(HOW),5251720,560972,560947,Howard
9.973400573730501,23.4950008392334,485,FALSE,111573056,'1st 09:14 : 2pt jump shot (off turnover) (in the paint) missed by Christian Ings(NSU),5251720,560972,560947,Norfolk St.
27.419800071716264,38.0550003051758,290,TRUE,111573103,'1st 08:53 : 3pt jump shot (outside left) made by Marcus Dockery(HOW),5251720,560972,560947,Howard
13.780403442382834,24.76000022888185,485,TRUE,111573161,'1st 08:31 : 2pt floating jump shot (in the paint) made by Allen Betrand(NSU),5251720,560972,560947,Norfolk St.
17.59680114746091,33.7750015258789,485,FALSE,111573324,'1st 07:54 : 2pt pull up jump shot (off turnover) (inside left) missed by Jack Doumbia(NSU),5251720,560972,560947,Norfolk St.
17.155,22,290,FALSE,111573388,'1st 07:27 : 2pt floating jump shot (in the paint) missed by Jordan Hairston(HOW),5251720,560972,560947,Howard
32.70260086059566,22.5650005340576,485,FALSE,111587929,'2nd 10:08 : 3pt jump shot (off turnover) (outside center) missed by Jamarii Thomas(NSU),5251720,560972,560947,Norfolk St.
28.453796844482426,32.50500106811525,290,TRUE,111587978,'2nd 09:48 : 3pt jump shot (outside center) made by Jordan Hairston(HOW),5251720,560972,560947,Howard
15.688600502014145,24.8150005340576,485,FALSE,111588096,'2nd 09:23 : 2pt floating jump shot (in the paint) missed by Jamarii Thomas(NSU),5251720,560972,560947,Norfolk St.
28.3034005737305,36.5900001525879,290,TRUE,111582992,'2nd 16:12 : 3pt jump shot (off turnover) (outside left) made by Jordan Hairston(HOW),5251720,560972,560947,Howard
31.236199569702123,27.35000038146975,485,TRUE,111583998,'2nd 15:25 : 3pt jump shot (outside center) made by Allen Betrand(NSU),5251720,560972,560947,Norfolk St.
8.647999820709233,27.4950008392334,485,TRUE,111584272,'2nd 14:37 : 2pt dunk (off turnover) (under the basket) made by Nyzaiah Chambers(NSU),5251720,560972,560947,Norfolk St.
23.904200286865247,6.875,290,TRUE,111584373,'2nd 14:21 : 3pt jump shot (outside right) made by Isiah Warfield(HOW) 44-48',5251720,560972,560947,Howard
11.289400215148891,24.95999908447265,485,FALSE,111591229,'2nd 07:39 : 2pt jump shot (blocked) (in the paint) missed by Chris Fields Jr.(NSU),5251720,560972,560947,Norfolk St.
9.089800071716313,24.2549991607666,485,TRUE,111591596,'2nd 07:11 : 2pt driving layup (under the basket) made by Jack Doumbia(NSU),5251720,560972,560947,Norfolk St.
31.085799713134755,21.10000038146975,290,FALSE,111591735,'2nd 06:43 : 3pt step back jump shot (outside center) missed by Jordan Hairston(HOW),5251720,560972,560947,Howard
16.572199211120605,23.6900005340576,485,FALSE,111591765,'2nd 06:34 : 2pt floating jump shot (in the paint) missed by Jamarii Thomas(NSU),5251720,560972,560947,Norfolk St.
4.98200286865233,20.8150005340576,290,FALSE,111592563,'2nd 05:54 : 2pt layup (blocked) (in the paint) missed by Bryce Harris(HOW),5251720,560972,560947,Howard
9.973399677276568,23.9699993133545,290,FALSE,111574003,'1st 07:05 : 2pt driving layup (in the paint) missed by Bryce Harris(HOW),5251720,560972,560947,Howard
11.580799713134747,25.10000038146975,290,FALSE,111574015,'1st 06:55 : 2pt dunk (2nd chance) (in the paint) missed by Elijah Williams(HOW),5251720,560972,560947,Howard
7.623400573730507,26.0300006866455,485,TRUE,111574040,'1st 06:45 : 2pt dunk (under the basket) made by Tyrel Bladen(NSU),5251720,560972,560947,Norfolk St.
30.6534005737305,26.5049991607666,290,FALSE,111574122,'1st 06:18 : 3pt jump shot (outside center) missed by Jordan Hairston(HOW),5251720,560972,560947,Howard
9.089800071716313,23.6900005340576,290,TRUE,111574146,'1st 06:06 : 2pt layup (2nd chance) (under the basket) made by Elijah Williams(HOW),5251720,560972,560947,Howard
7.1815994262695,20.95999908447265,485,TRUE,111574199,'1st 05:44 : 2pt layup (in the paint) made by Chris Fields Jr.(NSU) 23-30',5251720,560972,560947,Norfolk St.
6.890201721191431,23.20999908447265,485,FALSE,111574271,'1st 05:22 : 2pt layup (off turnover) (under the basket) missed by Tyrese Jenkins(NSU),5251720,560972,560947,Norfolk St.
16.28079971313475,47.0699999332428,485,FALSE,111592717,'2nd 05:22 : 3pt jump shot (outside left) missed by Jaylani Darden(NSU),5251720,560972,560947,Norfolk St.
11.439800071716265,20.72999954223635,485,FALSE,111593521,'2nd 04:32 : 2pt layup (off turnover) (in the paint) missed by Jack Doumbia(NSU),5251720,560972,560947,Norfolk St.
22.437800788879393,21.29500007629395,290,FALSE,111574361,'1st 04:58 : 2pt jump shot (inside center) missed by Bryce Harris(HOW),5251720,560972,560947,Howard
20.37920028686524,30.39500045776365,485,FALSE,111574435,'1st 04:34 : 2pt step back jump shot (inside center) missed by Chris Fields Jr.(NSU),5251720,560972,560947,Norfolk St.
15.98,29.04000091552735,290,FALSE,111574452,'1st 04:23 : 2pt floating jump shot (in the paint) missed by Marcus Dockery(HOW),5251720,560972,560947,Howard
8.065199928283686,27.77499961853025,485,TRUE,111594933,'2nd 04:00 : 2pt driving layup (under the basket) made by Jack Doumbia(NSU) 61-61',5251720,560972,560947,Norfolk St.
8.065201721191428,23.0699996948242,290,TRUE,111595073,'2nd 03:36 : 2pt layup (under the basket) made by Elijah Williams(HOW),5251720,560972,560947,Howard
25.079200286865245,41.0999984741211,290,TRUE,111595631,'2nd 03:03 : 3pt jump shot (outside left) made by Marcus Dockery(HOW),5251720,560972,560947,Howard
30.6534005737305,24.5349998474121,485,FALSE,111595717,'2nd 02:49 : 3pt jump shot (outside center) missed by Jamarii Thomas(NSU) 66-62',5251720,560972,560947,Norfolk St.
9.089800071716313,39.32499980926515,290,TRUE,111574711,'1st 04:13 : 2pt jump shot (2nd chance) (inside left) made by Marcus Dockery(HOW),5251720,560972,560947,Howard
28.594798278808582,39.689998626709,485,FALSE,111575255,'1st 03:23 : 3pt jump shot (off turnover) (outside left) missed by Tyrese Jenkins(NSU),5251720,560972,560947,Norfolk St.
17.44639770507807,23.63500022888185,485,FALSE,111575501,'1st 02:44 : 2pt floating jump shot (off turnover) (in the paint) missed by Jamarii Thomas(NSU),5251720,560972,560947,Norfolk St.
30.061199569702122,31.86000061035155,290,FALSE,111575570,'1st 02:21 : 3pt jump shot (outside center) missed by Jordan Hairston(HOW),5251720,560972,560947,Howard
9.240199928283687,24.2549991607666,290,TRUE,111575576,'1st 02:17 : 2pt layup (2nd chance) (under the basket) made by Seth Towns(HOW) 27-30',5251720,560972,560947,Howard
21.413198852539097,7.295000076293952,290,TRUE,111589683,'2nd 08:38 : 3pt jump shot (outside right) made by Marcus Dockery(HOW) 53-52',5251720,560972,560947,Howard
19.505,30.3099994659424,485,TRUE,111589809,'2nd 08:17 : 2pt floating jump shot (in the paint) made by Allen Betrand(NSU) 53-54',5251720,560972,560947,Norfolk St.
7.332002868652324,26.0300006866455,290,TRUE,111589901,'2nd 08:01 : 2pt layup (under the basket) made by Isiah Warfield(HOW),5251720,560972,560947,Howard
5.282802581787095,41.7849998474121,518,FALSE,111576689,'1st 11:23 : 2pt pull up jump shot (off turnover) (inside left) missed by Roddy Gayle Jr.(OSU),5252651,560955,561008,Ohio St.
7.773796844482419,21.7849998474121,518,FALSE,111576713,'1st 11:16 : 2pt driving layup (2nd chance;off turnover) (under the basket) missed by Roddy Gayle Jr.(OSU),5252651,560955,561008,Ohio St.
8.647999820709233,26.66500091552735,301,FALSE,111576745,'1st 11:06 : 2pt driving layup (under the basket) missed by Ty Rodgers(ILL),5252651,560955,561008,Illinois
6.598796844482422,33.04999923706055,518,TRUE,111576790,'1st 10:46 : 2pt pull up jump shot (inside left) made by Roddy Gayle Jr.(OSU),5252651,560955,561008,Ohio St.
25.370599784851105,40.32999992370605,301,FALSE,111576804,'1st 10:26 : 3pt (outside left) missed by ILL 17-16',5252651,560955,561008,Illinois
25.370599784851105,40.32999992370605,301,TRUE,111576806,'1st 10:26 : 3pt jump shot (outside left) made by Terrence Shannon Jr.(ILL),5252651,560955,561008,Illinois
6.890199928283687,26.2450008392334,301,FALSE,111577072,'1st 09:14 : 2pt layup (off turnover) (under the basket) missed by Terrence Shannon Jr.(ILL),5252651,560955,561008,Illinois
7.181599874496465,27.6550006866455,301,FALSE,111576901,'1st 09:57 : 2pt layup (off turnover) (under the basket) missed by Ty Rodgers(ILL),5252651,560955,561008,Illinois
21.11239913940434,23.14500045776365,301,FALSE,111574440,'1st 19:49 : 2pt jump shot (inside center) missed by Terrence Shannon Jr.(ILL),5252651,560955,561008,Illinois
17.59680114746091,26.14999961853025,518,FALSE,111574526,'1st 19:22 : 2pt pull up jump shot (in the paint) missed by Roddy Gayle Jr.(OSU),5252651,560955,561008,Ohio St.
23.020597991943333,29.67000007629395,518,TRUE,111574714,'1st 18:40 : 2pt turnaround jump shot (off turnover) (inside center) made by Jamison Battle(OSU) 2-0',5252651,560955,561008,Ohio St.
7.332000179290768,25.95999908447265,301,TRUE,111575824,'1st 14:40 : 2pt layup (under the basket) made by Terrence Shannon Jr.(ILL),5252651,560955,561008,Illinois
8.647999820709233,26.2450008392334,301,TRUE,111574751,'1st 18:27 : 2pt dunk (under the basket) made by Terrence Shannon Jr.(ILL),5252651,560955,561008,Illinois
30.211599426269494,26.01000022888185,518,TRUE,111574795,'1st 18:18 : 3pt step back jump shot (outside center) made by Bruce Thornton(OSU) 5-2',5252651,560955,561008,Ohio St.
8.065199928283686,25.26000022888185,301,TRUE,111574807,'1st 18:03 : 2pt dunk (under the basket) made by Ty Rodgers(ILL),5252651,560955,561008,Illinois
6.749200286865246,24.04000091552735,518,TRUE,111574862,'1st 17:46 : 2pt driving layup (under the basket) made by Bruce Thornton(OSU) 7-4',5252651,560955,561008,Ohio St.
30.94479827880858,15.8199996948242,301,FALSE,111574947,'1st 17:21 : 3pt jump shot (outside center) missed by Terrence Shannon Jr.(ILL),5252651,560955,561008,Illinois
8.21559978485107,23.98999977111815,301,TRUE,111575099,'1st 16:21 : 2pt driving layup (off turnover) (under the basket) made by Coleman Hawkins(ILL) 7-6',5252651,560955,561008,Illinois
3.6660014343261764,26.7150001525879,518,TRUE,111575164,'1st 15:59 : 2pt hook shot (in the paint) made by Roddy Gayle Jr.(OSU) 9-6',5252651,560955,561008,Ohio St.
15.98,25.11499977111815,301,FALSE,111575180,'1st 15:50 : 2pt turnaround jump shot (blocked) (in the paint) missed by Ty Rodgers(ILL),5252651,560955,561008,Illinois
21.11239913940433,7.559999942779548,518,FALSE,111575938,'1st 14:02 : 3pt step back jump shot (outside right) missed by Jamison Battle(OSU),5252651,560955,561008,Ohio St.
6.598799982070919,25.54000091552735,301,TRUE,111575948,'1st 13:48 : 2pt layup (under the basket) made by Dain Dainja(ILL) 13-12',5252651,560955,561008,Illinois
10.55620315551758,22.77000045776365,518,TRUE,111576008,'1st 13:33 : 2pt pull up jump shot (in the paint) made by Jamison Battle(OSU),5252651,560955,561008,Ohio St.
8.065199928283686,25.11499977111815,301,TRUE,111576087,'1st 13:14 : 2pt driving layup (under the basket) made by Terrence Shannon Jr.(ILL) 15-14',5252651,560955,561008,Illinois
6.890201721191431,21.92499923706055,518,TRUE,111575239,'1st 15:41 : 2pt dunk (under the basket) made by Felix Okpara(OSU),5252651,560955,561008,Ohio St.
7.482400035858152,37.51000022888185,301,FALSE,111575276,'1st 15:24 : 2pt floating jump shot (inside left) missed by Marcus Domask(ILL),5252651,560955,561008,Illinois
10.706600322723432,18.35499954223635,301,TRUE,111575306,'1st 15:15 : 2pt hook shot (2nd chance) (inside right) made by Ty Rodgers(ILL) 11-8',5252651,560955,561008,Illinois
30.211599426269494,19.11000061035155,518,FALSE,111576127,'1st 12:57 : 3pt jump shot (outside center) missed by Zed Key(OSU),5252651,560955,561008,Ohio St.
8.507000179290769,25.11499977111815,301,TRUE,111576180,'1st 12:43 : 2pt driving layup (under the basket) made by Dain Dainja(ILL),5252651,560955,561008,Illinois
22.437800788879393,15.1150016784668,301,FALSE,111576267,'1st 12:06 : 2pt pull up jump shot (off turnover) (inside right) missed by Terrence Shannon Jr.(ILL) 15-16',5252651,560955,561008,Illinois
8.798399677276615,32.29999923706055,301,FALSE,111576367,'1st 11:51 : 2pt hook shot (2nd chance;off turnover) (inside left) missed by Dain Dainja(ILL),5252651,560955,561008,Illinois
29.920201721191418,27.27499961853025,518,FALSE,111576383,'1st 11:42 : 3pt jump shot (outside center) missed by Felix Okpara(OSU),5252651,560955,561008,Ohio St.
29.76980007171626,12.439998626709,301,FALSE,111581269,'1st 04:03 : 3pt jump shot (outside right) missed by Marcus Domask(ILL),5252651,560955,561008,Illinois
15.98,25.8199996948242,301,FALSE,111581271,'1st 03:58 : 2pt floating jump shot (2nd chance) (in the paint) missed by Terrence Shannon Jr.(ILL),5252651,560955,561008,Illinois
13.347997131347668,25.4449996948242,518,FALSE,111581462,'1st 03:36 : 2pt hook shot (in the paint) missed by Felix Okpara(OSU),5252651,560955,561008,Ohio St.
17.59679935455323,25.6800003051758,301,FALSE,111581561,'1st 03:25 : 2pt dunk (blocked) (in the paint) missed by Quincy Guerrier(ILL),5252651,560955,561008,Illinois
14.664000358581518,28.63999938964845,301,FALSE,111581765,'1st 03:05 : 2pt turnaround jump shot (2nd chance) (in the paint) missed by Marcus Domask(ILL),5252651,560955,561008,Illinois
6.890199928283687,25.39999961853025,301,TRUE,111581807,'1st 02:32 : 2pt dunk (off turnover;fast break) (under the basket) made by Terrence Shannon Jr.(ILL) 27-27',5252651,560955,561008,Illinois
16.28079971313475,24.5550003051758,301,FALSE,111582968,'1st 01:59 : 2pt turnaround jump shot (off turnover) (in the paint) missed by Marcus Domask(ILL),5252651,560955,561008,Illinois
29.47840057373051,24.3199996948242,518,FALSE,111583045,'1st 01:42 : 3pt pull up jump shot (outside center) missed by Dale Bonner(OSU),5252651,560955,561008,Ohio St.
8.798400573730504,25.02499961853025,518,FALSE,111583085,'1st 01:32 : 2pt layup (2nd chance) (under the basket) missed by Dale Bonner(OSU),5252651,560955,561008,Ohio St.
6.890199928283687,48.2150000333786,301,TRUE,111583087,'1st 01:26 : 3pt jump shot (fast break) (outside left) made by Luke Goode(ILL),5252651,560955,561008,Illinois
12.614798278808578,23.1900005340576,518,TRUE,111583158,'1st 01:04 : 2pt pull up jump shot (in the paint) made by Bruce Thornton(OSU) 29-30',5252651,560955,561008,Ohio St.
12.172999820709194,21.8799991607666,301,TRUE,111583273,'1st 00:46.00 : 2pt (in the paint) made by ILL 29-32',5252651,560955,561008,Illinois
12.172999820709194,21.8799991607666,301,FALSE,111583274,'1st 00:46.00 : 2pt driving layup (in the paint) missed by Marcus Domask(ILL),5252651,560955,561008,Illinois
12.022600860595674,23.1900005340576,518,FALSE,111583378,'1st 00:29.00 : 2pt hook shot (in the paint) missed by Zed Key(OSU),5252651,560955,561008,Ohio St.
15.397199211120606,36.66499996185305,301,FALSE,111583448,'1st 00:03.00 : 2pt turnaround jump shot (inside left) missed by Marcus Domask(ILL),5252651,560955,561008,Illinois
16.572199211120605,22.57999992370605,518,FALSE,111589027,'2nd 19:49 : 2pt layup (in the paint) missed by Jamison Battle(OSU),5252651,560955,561008,Ohio St.
12.02259996414182,10.4700012207031,518,TRUE,111589046,'2nd 19:42 : 2pt step back jump shot (2nd chance) (inside right) made by Jamison Battle(OSU) 31-31',5252651,560955,561008,Ohio St.
9.682002868652319,26.14999961853025,301,FALSE,111589185,'2nd 19:18 : 2pt driving layup (under the basket) missed by Terrence Shannon Jr.(ILL) 37-33',5252651,560955,561008,Illinois
15.688600502014145,26.52499961853025,518,TRUE,111589340,'2nd 19:04 : 2pt floating jump shot (off turnover) (in the paint) made by Roddy Gayle Jr.(OSU) 37-33',5252651,560955,561008,Ohio St.
9.089798278808573,1.784999966621399,301,FALSE,111589521,'2nd 18:47 : 3pt jump shot (outside right) missed by Terrence Shannon Jr.(ILL),5252651,560955,561008,Illinois
14.513599605560303,2.439998626709,518,TRUE,111589661,'2nd 18:38 : 3pt step back jump shot (outside right) made by Bruce Thornton(OSU),5252651,560955,561008,Ohio St.
4.248796844482428,24.60000038146975,301,FALSE,111589750,'2nd 18:25 : 2pt driving layup (under the basket) missed by Marcus Domask(ILL),5252651,560955,561008,Illinois
30.061199569702122,20.4699993133545,518,FALSE,111589879,'2nd 18:08 : 3pt pull up jump shot (outside center) missed by Bruce Thornton(OSU),5252651,560955,561008,Ohio St.
14.081203155517585,3.190000057220459,301,FALSE,111590005,'2nd 17:36 : 3pt jump shot (outside right) missed by Marcus Domask(ILL),5252651,560955,561008,Illinois
5.640000000000001,25,301,TRUE,111590015,'2nd 17:30 : 2pt layup (2nd chance) (under the basket) made by Ty Rodgers(ILL) 37-33',5252651,560955,561008,Illinois
6.749200286865246,25.72999954223635,301,TRUE,111595282,'2nd 11:51 : 2pt driving layup (under the basket) made by Marcus Domask(ILL) 52-46',5252651,560955,561008,Illinois
7.482400035858152,33.42499923706055,518,FALSE,111595399,'2nd 11:31 : 2pt turnaround jump shot (inside left) missed by Devin Royal(OSU),5252651,560955,561008,Ohio St.
5.64,25,518,TRUE,111595431,'2nd 11:26 : 2pt dunk (2nd chance) (under the basket) made by Zed Key(OSU) 54-46',5252651,560955,561008,Ohio St.
25.953400573730505,38.92000007629395,518,FALSE,111591133,'2nd 17:03 : 3pt jump shot (outside left) missed by Jamison Battle(OSU),5252651,560955,561008,Ohio St.
18.771801147460906,44.8849983215332,301,FALSE,111591301,'2nd 16:57 : 3pt jump shot (outside left) missed by Terrence Shannon Jr.(ILL),5252651,560955,561008,Illinois
13.780403442382834,46.7150001525879,301,TRUE,111591680,'2nd 16:32 : 3pt jump shot (outside left) made by Marcus Domask(ILL),5252651,560955,561008,Illinois
5.132399139404328,27.8400001525879,301,FALSE,111591881,'2nd 15:53 : 2pt layup (off turnover;blocked) (under the basket) missed by Marcus Domask(ILL),5252651,560955,561008,Illinois
7.623399677276614,23.70999908447265,518,FALSE,111591960,'2nd 15:47 : 2pt driving layup (under the basket) missed by Roddy Gayle Jr.(OSU),5252651,560955,561008,Ohio St.
5.64,25,518,FALSE,111591972,'2nd 15:42 : 2pt layup (2nd chance) (under the basket) missed by Jamison Battle(OSU),5252651,560955,561008,Ohio St.
28.745199928283736,38.64000034332275,301,FALSE,111577281,'1st 08:53 : 3pt pull up jump shot (off turnover) (outside left) missed by Terrence Shannon Jr.(ILL),5252651,560955,561008,Illinois
22.879596557617162,42.2050018310547,518,FALSE,111577286,'1st 08:38 : 3pt jump shot (off turnover) (outside left) missed by Bruce Thornton(OSU),5252651,560955,561008,Ohio St.
8.948800430297851,24.83499908447265,301,TRUE,111577546,'1st 08:16 : 2pt driving layup (off turnover;fast break) (under the basket) made by Terrence Shannon Jr.(ILL) 17-22',5252651,560955,561008,Illinois
16.863600502014144,24.27000045776365,518,TRUE,111593100,'2nd 15:17 : 2pt pull up jump shot (in the paint) made by Devin Royal(OSU),5252651,560955,561008,Ohio St.
20.971397705078076,33.33499908447265,518,FALSE,111577809,'1st 07:57 : 2pt turnaround jump shot (inside left) missed by Scotty Middleton(OSU),5252651,560955,561008,Ohio St.
23.462399139404337,41.0349998474121,301,FALSE,111577811,'1st 07:49 : 3pt jump shot (outside left) missed by Coleman Hawkins(ILL),5252651,560955,561008,Illinois
11.731203155517576,47.4199981689453,518,FALSE,111577823,'1st 07:42 : 3pt jump shot (outside left) missed by Roddy Gayle Jr.(OSU),5252651,560955,561008,Ohio St.
16.713198852539094,4.03999996185302,301,FALSE,111593157,'2nd 15:01 : 3pt jump shot (outside right) missed by Luke Goode(ILL),5252651,560955,561008,Illinois
13.780399856567374,29.0599994659424,518,TRUE,111593354,'2nd 14:35 : 2pt turnaround jump shot (off turnover) (in the paint) made by Devin Royal(OSU),5252651,560955,561008,Ohio St.
6.016001434326171,23.47500038146975,301,TRUE,111593425,'2nd 14:22 : 2pt driving layup (under the basket) made by Marcus Domask(ILL) 42-40',5252651,560955,561008,Illinois
7.482400035858152,25.39999961853025,518,TRUE,111593491,'2nd 14:07 : 2pt driving layup (under the basket) made by Bruce Thornton(OSU) 44-40',5252651,560955,561008,Ohio St.
19.946801147460917,27.13500022888185,518,FALSE,111579661,'1st 06:58 : 2pt pull up jump shot (in the paint) missed by Bruce Thornton(OSU),5252651,560955,561008,Ohio St.
