Period,Clock,Play,Score,game_id,home_id,away_id,game_date
1,05:45,"3pt jump shot (outside right wing) missed by Kendal Cheesman(Belmont), rebound offensive (team) Belmont",5 - 6,5254249,561013,560553,2024-03-25
1,05:59,"Foul personal (back court) Leilani Kapinus(Penn St.), foul on Emily La Chapell(Belmont)",5 - 6,5254249,561013,560553,2024-03-25
1,06:01,"2pt jump shot (off turnover) (in the paint) missed by Leilani Kapinus(Penn St.), rebound defensive Emily La Chapell(Belmont)",5 - 6,5254249,561013,560553,2024-03-25
1,06:04,"Foul personal (inside left) Kendal Cheesman(Belmont), foul on Kylie Lavelle(Penn St.)",5 - 6,5254249,561013,560553,2024-03-25
1,06:28,"Turnover bad pass (under the basket) Carmyn Harrison(Belmont), steal Jayla Oden(Penn St.)",5 - 6,5254249,561013,560553,2024-03-25
1,06:28,Turnover (back court) Penn St.,5 - 6,5254249,561013,560553,2024-03-25
1,06:36,Substitution Belmont: in Carmyn Harrison,5 - 6,5254249,561013,560553,2024-03-25
1,06:36,Substitution Belmont: in Emily La Chapell,5 - 6,5254249,561013,560553,2024-03-25
1,06:36,Substitution Belmont: in Kensley Feltner,5 - 6,5254249,561013,560553,2024-03-25
1,06:36,Substitution Belmont: out Tessa Miller,5 - 6,5254249,561013,560553,2024-03-25
1,06:36,Substitution Belmont: out Kilyn McGuff,5 - 6,5254249,561013,560553,2024-03-25
1,06:36,Substitution Belmont: out Blair Schoenwald,5 - 6,5254249,561013,560553,2024-03-25
1,06:36,Substitution Penn St.: in Kylie Lavelle,5 - 6,5254249,561013,560553,2024-03-25
1,06:36,Substitution Penn St.: in Jayla Oden,5 - 6,5254249,561013,560553,2024-03-25
1,06:36,Substitution Penn St.: in Chanaya Pinto,5 - 6,5254249,561013,560553,2024-03-25
1,06:36,Substitution Penn St.: out Shay Ciezki,5 - 6,5254249,561013,560553,2024-03-25
1,06:36,Substitution Penn St.: out Ali Brigham,5 - 6,5254249,561013,560553,2024-03-25
1,06:36,Substitution Penn St.: out Ashley Owusu,5 - 6,5254249,561013,560553,2024-03-25
1,06:36,"Foul personal (back court) Shay Ciezki(Penn St.), foul on Blair Schoenwald(Belmont)",5 - 6,5254249,561013,560553,2024-03-25
1,06:50,"2pt layup (fast break) (under the basket) made by Leilani Kapinus(Penn St.), assist Makenna Marisa(Penn St.)",5 - 6,5254249,561013,560553,2024-03-25
1,06:58,"3pt jump shot (outside right) missed by Kilyn McGuff(Belmont), rebound defensive Makenna Marisa(Penn St.)",5 - 4,5254249,561013,560553,2024-03-25
1,07:17,"2pt jump shot (inside center) missed by Ashley Owusu(Penn St.), rebound defensive Kendal Cheesman(Belmont)",5 - 4,5254249,561013,560553,2024-03-25
1,07:28,"3pt jump shot (outside left) missed by Kilyn McGuff(Belmont), rebound defensive Ashley Owusu(Penn St.)",5 - 4,5254249,561013,560553,2024-03-25
1,07:46,"2pt jump shot (off turnover) (under the basket) missed by Ashley Owusu(Penn St.), rebound defensive Kendal Cheesman(Belmont)",5 - 4,5254249,561013,560553,2024-03-25
1,08:00,"Turnover bad pass (in the paint) Tuti Jones(Belmont), steal Makenna Marisa(Penn St.)",5 - 4,5254249,561013,560553,2024-03-25
1,08:29,"2pt layup (under the basket) made by Ali Brigham(Penn St.), assist Shay Ciezki(Penn St.)",5 - 4,5254249,561013,560553,2024-03-25
1,08:54,"3pt jump shot (outside right) made by Blair Schoenwald(Belmont), assist Tessa Miller(Belmont)",5 - 2,5254249,561013,560553,2024-03-25
1,09:08,"2pt layup (under the basket) missed by Makenna Marisa(Penn St.), rebound defensive Kilyn McGuff(Belmont)",2 - 2,5254249,561013,560553,2024-03-25
1,09:22,"2pt layup (under the basket) made by Kilyn McGuff(Belmont), assist Tessa Miller(Belmont)",2 - 2,5254249,561013,560553,2024-03-25
1,09:38,2pt layup (2nd chance) (under the basket) made by Ali Brigham(Penn St.),0 - 2,5254249,561013,560553,2024-03-25
1,09:43,"3pt jump shot (outside left wing) missed by Shay Ciezki(Penn St.), rebound offensive Ali Brigham(Penn St.)",0 - 0,5254249,561013,560553,2024-03-25
2,00:36.90,"2pt hook shot (in the paint) made by Skylar Vann(OKL), assist Nevaeh Tot(OKL)",30 - 29,5254192,560811,560999,2024-03-25
2,00:45.90,"2pt layup (off turnover) (in the paint) missed by Mackenzie Holmes(IND), rebound defensive Kiersten Johnson(OKL)",28 - 29,5254192,560811,560999,2024-03-25
2,00:58.60,Substitution OKL: in Skylar Vann,28 - 29,5254192,560811,560999,2024-03-25
2,00:58.60,Substitution OKL: in Lexy Keys,28 - 29,5254192,560811,560999,2024-03-25
2,00:58.60,Substitution OKL: in Kiersten Johnson,28 - 29,5254192,560811,560999,2024-03-25
2,00:58.60,Substitution OKL: in Nevaeh Tot,28 - 29,5254192,560811,560999,2024-03-25
2,00:58.60,Substitution OKL: out Landry Allen,28 - 29,5254192,560811,560999,2024-03-25
2,00:58.60,Substitution OKL: out Aubrey Joens,28 - 29,5254192,560811,560999,2024-03-25
2,00:58.60,Substitution OKL: out Payton Verhulst,28 - 29,5254192,560811,560999,2024-03-25
2,00:58.60,Substitution OKL: out Reyna Scott,28 - 29,5254192,560811,560999,2024-03-25
2,00:58.60,Substitution IND: in Julianna LaMendola,28 - 29,5254192,560811,560999,2024-03-25
2,00:58.60,Substitution IND: in Yarden Garzon,28 - 29,5254192,560811,560999,2024-03-25
2,00:58.60,Substitution IND: out Sydney Parrish,28 - 29,5254192,560811,560999,2024-03-25
2,00:58.60,Substitution IND: out Lexus Bargesser,28 - 29,5254192,560811,560999,2024-03-25
2,00:58.60,"Foul offensive (outside right) Kennady Tucker(OKL), turnover offensive Kennady Tucker(OKL), foul on Sydney Parrish(IND)",28 - 29,5254192,560811,560999,2024-03-25
2,01:14,"3pt jump shot (outside right) made by Sara Scalia(IND), assist Lexus Bargesser(IND)",28 - 29,5254192,560811,560999,2024-03-25
2,01:43,"3pt jump shot (outside right) missed by Payton Verhulst(OKL), rebound defensive Lexus Bargesser(IND)",28 - 26,5254192,560811,560999,2024-03-25
2,02:13,2pt pull up jump shot (in the paint) made by Chloe Moore-McNeil(IND),28 - 26,5254192,560811,560999,2024-03-25
2,02:39,"3pt jump shot (outside center) missed by Payton Verhulst(OKL), rebound defensive Sydney Parrish(IND)",28 - 24,5254192,560811,560999,2024-03-25
2,02:48,"2pt hook shot (in the paint) missed by Mackenzie Holmes(IND), rebound defensive Payton Verhulst(OKL)",28 - 24,5254192,560811,560999,2024-03-25
2,03:00,"2pt jump shot (off turnover) (inside center) missed by Landry Allen(OKL), rebound defensive Chloe Moore-McNeil(IND)",28 - 24,5254192,560811,560999,2024-03-25
2,03:20,"Turnover bad pass (outside center) Sydney Parrish(IND), steal Landry Allen(OKL)",28 - 24,5254192,560811,560999,2024-03-25
2,03:38,2pt driving layup (off turnover;fast break) (under the basket) made by Reyna Scott(OKL),28 - 24,5254192,560811,560999,2024-03-25
2,03:42,"Turnover bad pass (outside left) Sydney Parrish(IND), steal Reyna Scott(OKL)",26 - 24,5254192,560811,560999,2024-03-25
2,04:01,"2pt jump shot (inside right) missed by Landry Allen(OKL), rebound defensive Lexus Bargesser(IND)",26 - 24,5254192,560811,560999,2024-03-25
2,04:03,Substitution IND: in Mackenzie Holmes,26 - 24,5254192,560811,560999,2024-03-25
2,04:03,Substitution IND: in Sara Scalia,26 - 24,5254192,560811,560999,2024-03-25
2,04:03,Substitution IND: out Lilly Meister,26 - 24,5254192,560811,560999,2024-03-25
2,04:03,Substitution IND: out Yarden Garzon,26 - 24,5254192,560811,560999,2024-03-25
2,04:03,Timeout commercial,26 - 24,5254192,560811,560999,2024-03-25
2,04:03,"Foul personal (in the paint) Chloe Moore-McNeil(IND), foul on Payton Verhulst(OKL)",26 - 24,5254192,560811,560999,2024-03-25
2,04:11,"2pt driving layup (under the basket) made by Sydney Parrish(IND), assist Yarden Garzon(IND)",26 - 24,5254192,560811,560999,2024-03-25
2,04:36,"3pt pull up jump shot (outside right) missed by Payton Verhulst(OKL), rebound defensive Chloe Moore-McNeil(IND)",26 - 22,5254192,560811,560999,2024-03-25
2,04:51,"2pt jump shot (inside right) missed by Lilly Meister(IND), rebound defensive Aubrey Joens(OKL)",26 - 22,5254192,560811,560999,2024-03-25
2,05:12,Substitution OKL: in Kennady Tucker,26 - 22,5254192,560811,560999,2024-03-25
2,05:12,Substitution OKL: out Lexy Keys,26 - 22,5254192,560811,560999,2024-03-25
2,05:12,Substitution OKL: in Landry Allen,26 - 22,5254192,560811,560999,2024-03-25
2,05:12,Substitution OKL: out Beatrice Culliton,26 - 22,5254192,560811,560999,2024-03-25
2,05:12,"Foul personal (in the paint) Beatrice Culliton(OKL), foul on Lilly Meister(IND)",26 - 22,5254192,560811,560999,2024-03-25
2,05:26,"3pt jump shot (2nd chance;off turnover) (outside right) missed by Payton Verhulst(OKL), rebound defensive Lilly Meister(IND)",26 - 22,5254192,560811,560999,2024-03-25
2,05:30,"2pt driving layup (off turnover;blocked) (in the paint) missed by Aubrey Joens(OKL), block Lilly Meister(IND), rebound offensive Reyna Scott(OKL)",26 - 22,5254192,560811,560999,2024-03-25
2,05:38,"Turnover bad pass (in the paint) Chloe Moore-McNeil(IND), steal Reyna Scott(OKL)",26 - 22,5254192,560811,560999,2024-03-25
2,05:40,Substitution OKL: in Reyna Scott,26 - 22,5254192,560811,560999,2024-03-25
2,05:40,Substitution OKL: out Nevaeh Tot,26 - 22,5254192,560811,560999,2024-03-25
2,05:41,"2pt turnaround jump shot (blocked) (in the paint) missed by Lilly Meister(IND), block Beatrice Culliton(OKL), rebound offensive (team) IND",26 - 22,5254192,560811,560999,2024-03-25
2,06:06,"2pt layup (in the paint) made by Aubrey Joens(OKL), assist Beatrice Culliton(OKL)",26 - 22,5254192,560811,560999,2024-03-25
2,06:14,Substitution IND: in Lilly Meister,24 - 22,5254192,560811,560999,2024-03-25
2,06:14,Substitution IND: out Mackenzie Holmes,24 - 22,5254192,560811,560999,2024-03-25
2,06:14,Free throw 2 of 2 made by Mackenzie Holmes(IND),24 - 22,5254192,560811,560999,2024-03-25
2,06:14,"Free throw 1 of 2 missed by Mackenzie Holmes(IND), rebound offensive dead ball IND",24 - 21,5254192,560811,560999,2024-03-25
2,06:14,Substitution OKL: in Aubrey Joens,24 - 21,5254192,560811,560999,2024-03-25
2,06:14,Substitution OKL: out Skylar Vann,24 - 21,5254192,560811,560999,2024-03-25
2,06:14,Substitution IND: in Lexus Bargesser,24 - 21,5254192,560811,560999,2024-03-25
2,06:14,Substitution IND: out Sara Scalia,24 - 21,5254192,560811,560999,2024-03-25
2,06:14,Foul personal (shooting;2 free throws) (in the paint) Beatrice Culliton(OKL),24 - 21,5254192,560811,560999,2024-03-25
2,06:40,2pt layup (2nd chance) (under the basket) made by Beatrice Culliton(OKL),24 - 21,5254192,560811,560999,2024-03-25
2,06:43,"2pt turnaround jump shot (in the paint) missed by Skylar Vann(OKL), rebound offensive Beatrice Culliton(OKL)",22 - 21,5254192,560811,560999,2024-03-25
2,06:54,"2pt layup (blocked) (in the paint) missed by Mackenzie Holmes(IND), block Skylar Vann(OKL), rebound defensive Beatrice Culliton(OKL)",22 - 21,5254192,560811,560999,2024-03-25
2,07:05,"3pt jump shot (outside center) missed by Skylar Vann(OKL), rebound defensive Sara Scalia(IND)",22 - 21,5254192,560811,560999,2024-03-25
2,07:16,3pt jump shot (outside right) missed by Sydney Parrish(IND),22 - 21,5254192,560811,560999,2024-03-25
2,07:24,"2pt layup (in the paint) missed by Skylar Vann(OKL), rebound defensive Mackenzie Holmes(IND)",22 - 21,5254192,560811,560999,2024-03-25
2,07:39,"3pt pull up jump shot (outside center) missed by Sara Scalia(IND), rebound defensive Payton Verhulst(OKL)",22 - 21,5254192,560811,560999,2024-03-25
2,08:05,"2pt layup (2nd chance) (under the basket) missed by Beatrice Culliton(OKL), rebound defensive Chloe Moore-McNeil(IND)",22 - 21,5254192,560811,560999,2024-03-25
2,08:09,"2pt layup (blocked) (in the paint) missed by Lexy Keys(OKL), block Sydney Parrish(IND), rebound offensive Beatrice Culliton(OKL)",22 - 21,5254192,560811,560999,2024-03-25
2,08:19,"3pt jump shot (outside center) missed by Chloe Moore-McNeil(IND), rebound defensive Payton Verhulst(OKL)",22 - 21,5254192,560811,560999,2024-03-25
2,08:38,Substitution OKL: in Beatrice Culliton,22 - 21,5254192,560811,560999,2024-03-25
2,08:38,Substitution OKL: out Sahara Williams,22 - 21,5254192,560811,560999,2024-03-25
2,08:38,"Foul personal (in the paint) Sahara Williams(OKL), foul on Mackenzie Holmes(IND)",22 - 21,5254192,560811,560999,2024-03-25
2,08:51,"2pt driving layup (under the basket) missed by Nevaeh Tot(OKL), rebound defensive Chloe Moore-McNeil(IND)",22 - 21,5254192,560811,560999,2024-03-25
2,09:15,2pt layup (2nd chance) (under the basket) made by Sydney Parrish(IND),22 - 21,5254192,560811,560999,2024-03-25
2,09:17,"2pt layup (in the paint) missed by Sydney Parrish(IND), rebound offensive Sydney Parrish(IND)",22 - 19,5254192,560811,560999,2024-03-25
2,09:32,"3pt jump shot (outside left) made by Payton Verhulst(OKL), assist Skylar Vann(OKL)",22 - 19,5254192,560811,560999,2024-03-25
2,10:00,Period start,19 - 19,5254192,560811,560999,2024-03-25
2,10:00,Substitution OKL: in Sahara Williams,19 - 19,5254192,560811,560999,2024-03-25
2,10:00,Substitution OKL: in Payton Verhulst,19 - 19,5254192,560811,560999,2024-03-25
2,10:00,Substitution OKL: out Reyna Scott,19 - 19,5254192,560811,560999,2024-03-25
2,10:00,Substitution OKL: out Beatrice Culliton,19 - 19,5254192,560811,560999,2024-03-25
1,00:00.00,Period end (confirmed),19 - 19,5254192,560811,560999,2024-03-25
1,00:07.30,Substitution IND: in Mackenzie Holmes,19 - 19,5254192,560811,560999,2024-03-25
1,00:07.30,Substitution IND: in Sydney Parrish,19 - 19,5254192,560811,560999,2024-03-25
1,00:07.30,Substitution IND: out Lilly Meister,19 - 19,5254192,560811,560999,2024-03-25
1,00:07.30,Substitution IND: out Julianna LaMendola,19 - 19,5254192,560811,560999,2024-03-25
1,00:09.70,"2pt jump shot (inside center) missed by Skylar Vann(OKL), rebound defensive (team) IND",19 - 19,5254192,560811,560999,2024-03-25
1,00:37.30,"2pt layup (off turnover) (in the paint) missed by Julianna LaMendola(IND), rebound defensive Beatrice Culliton(OKL)",19 - 19,5254192,560811,560999,2024-03-25
1,00:41.60,Substitution OKL: in Beatrice Culliton,19 - 19,5254192,560811,560999,2024-03-25
1,00:41.60,Substitution OKL: out Kiersten Johnson,19 - 19,5254192,560811,560999,2024-03-25
1,00:41.60,"Foul personal (in the paint) Kiersten Johnson(OKL), foul on Julianna LaMendola(IND)",19 - 19,5254192,560811,560999,2024-03-25
1,00:58.60,"Turnover bad pass (outside center) Nevaeh Tot(OKL), steal Julianna LaMendola(IND)",19 - 19,5254192,560811,560999,2024-03-25
1,01:09,Substitution IND: in Julianna LaMendola,19 - 19,5254192,560811,560999,2024-03-25
1,01:09,Substitution IND: out Sydney Parrish,19 - 19,5254192,560811,560999,2024-03-25
1,01:09,Substitution IND: in Lilly Meister,19 - 19,5254192,560811,560999,2024-03-25
1,01:09,Substitution IND: out Mackenzie Holmes,19 - 19,5254192,560811,560999,2024-03-25
1,01:09,"2pt layup (2nd chance;blocked) (in the paint) missed by Mackenzie Holmes(IND), block Nevaeh Tot(OKL), rebound defensive (team) OKL",19 - 19,5254192,560811,560999,2024-03-25
1,01:14,"3pt jump shot (outside left) missed by Yarden Garzon(IND), rebound offensive Mackenzie Holmes(IND)",19 - 19,5254192,560811,560999,2024-03-25
1,01:25,"2pt jump shot (off turnover) (inside center) missed by Skylar Vann(OKL), rebound defensive Sydney Parrish(IND)",19 - 19,5254192,560811,560999,2024-03-25
1,01:35,"Foul offensive (back court) Mackenzie Holmes(IND), turnover offensive Mackenzie Holmes(IND), foul on Kiersten Johnson(OKL)",19 - 19,5254192,560811,560999,2024-03-25
1,01:45,Substitution OKL: in Nevaeh Tot,19 - 19,5254192,560811,560999,2024-03-25
1,01:45,Substitution OKL: out Aubrey Joens,19 - 19,5254192,560811,560999,2024-03-25
1,01:45,Substitution IND: in Yarden Garzon,19 - 19,5254192,560811,560999,2024-03-25
1,01:45,Substitution IND: out Lexus Bargesser,19 - 19,5254192,560811,560999,2024-03-25
1,01:45,Substitution OKL: in Lexy Keys,19 - 19,5254192,560811,560999,2024-03-25
1,01:45,Substitution OKL: out Kennady Tucker,19 - 19,5254192,560811,560999,2024-03-25
1,01:45,Turnover 3sec (in the paint) Kennady Tucker(OKL),19 - 19,5254192,560811,560999,2024-03-25
1,01:53,"3pt jump shot (outside center) missed by Skylar Vann(OKL), rebound offensive Kiersten Johnson(OKL)",19 - 19,5254192,560811,560999,2024-03-25
1,02:03,"2pt driving layup (in the paint) made by Mackenzie Holmes(IND), assist Sydney Parrish(IND)",19 - 19,5254192,560811,560999,2024-03-25
1,02:26,"3pt jump shot (outside right) made by Aubrey Joens(OKL), assist Reyna Scott(OKL)",19 - 17,5254192,560811,560999,2024-03-25
1,02:43,"3pt jump shot (2nd chance) (outside right) made by Sydney Parrish(IND), assist Chloe Moore-McNeil(IND)",16 - 17,5254192,560811,560999,2024-03-25
1,02:44,Substitution OKL: in Skylar Vann,16 - 14,5254192,560811,560999,2024-03-25
1,02:44,Substitution OKL: out Payton Verhulst,16 - 14,5254192,560811,560999,2024-03-25
1,02:44,Substitution IND: in Chloe Moore-McNeil,16 - 14,5254192,560811,560999,2024-03-25
1,02:44,Substitution IND: out Yarden Garzon,16 - 14,5254192,560811,560999,2024-03-25
1,02:44,"2pt driving layup (blocked) (in the paint) missed by Lexus Bargesser(IND), block Kiersten Johnson(OKL), rebound offensive (team) IND",16 - 14,5254192,560811,560999,2024-03-25
1,02:52,"2pt jump shot (inside center) missed by Kiersten Johnson(OKL), rebound defensive Sydney Parrish(IND)",16 - 14,5254192,560811,560999,2024-03-25
1,03:03,"2pt driving layup (in the paint) made by Mackenzie Holmes(IND), assist Lexus Bargesser(IND), assist Sydney Parrish(IND)",16 - 14,5254192,560811,560999,2024-03-25
1,03:28,2pt driving layup (in the paint) made by Reyna Scott(OKL),16 - 12,5254192,560811,560999,2024-03-25
1,03:41,Free throw 2 of 2 made by Sydney Parrish(IND),14 - 12,5254192,560811,560999,2024-03-25
1,03:41,Free throw 1 of 2 made by Sydney Parrish(IND),14 - 11,5254192,560811,560999,2024-03-25
1,03:41,Foul personal (shooting;2 free throws) (in the paint) Kiersten Johnson(OKL),14 - 10,5254192,560811,560999,2024-03-25
1,03:56,"2pt layup (fast break) (under the basket) made by Kiersten Johnson(OKL), assist Kennady Tucker(OKL)",14 - 10,5254192,560811,560999,2024-03-25
1,04:03,2pt driving layup (2nd chance;blocked) (in the paint) missed by Yarden Garzon(IND),14 - 10,5254192,560811,560999,2024-03-25
1,04:11,Substitution OKL: in Kiersten Johnson,12 - 10,5254192,560811,560999,2024-03-25
1,04:11,Substitution OKL: out Beatrice Culliton,12 - 10,5254192,560811,560999,2024-03-25
1,04:11,Jump ball held ball IND,12 - 10,5254192,560811,560999,2024-03-25
1,04:12,"2pt floating jump shot (inside right) missed by Sara Scalia(IND), rebound offensive Sydney Parrish(IND)",12 - 10,5254192,560811,560999,2024-03-25
1,04:34,"2pt turnaround jump shot (2nd chance) (in the paint) made by Aubrey Joens(OKL), assist Beatrice Culliton(OKL)",12 - 10,5254192,560811,560999,2024-03-25
1,04:49,Substitution OKL: in Payton Verhulst,10 - 10,5254192,560811,560999,2024-03-25
1,04:49,Substitution OKL: in Reyna Scott,10 - 10,5254192,560811,560999,2024-03-25
1,04:49,Substitution OKL: out Skylar Vann,10 - 10,5254192,560811,560999,2024-03-25
1,04:49,Substitution OKL: out Nevaeh Tot,10 - 10,5254192,560811,560999,2024-03-25
1,04:49,Substitution IND: in Mackenzie Holmes,10 - 10,5254192,560811,560999,2024-03-25
1,04:49,Substitution IND: in Lexus Bargesser,10 - 10,5254192,560811,560999,2024-03-25
1,04:49,Substitution IND: out Lilly Meister,10 - 10,5254192,560811,560999,2024-03-25
1,04:49,Substitution IND: out Chloe Moore-McNeil,10 - 10,5254192,560811,560999,2024-03-25
1,04:49,Timeout commercial,10 - 10,5254192,560811,560999,2024-03-25
1,04:50,"2pt driving layup (blocked) (under the basket) missed by Nevaeh Tot(OKL), block Lilly Meister(IND), rebound offensive (team) OKL",10 - 10,5254192,560811,560999,2024-03-25
1,04:57,"2pt jump shot (inside center) missed by Chloe Moore-McNeil(IND), rebound defensive Beatrice Culliton(OKL)",10 - 10,5254192,560811,560999,2024-03-25
1,05:17,"2pt layup (2nd chance) (under the basket) made by Skylar Vann(OKL), assist Kennady Tucker(OKL)",10 - 10,5254192,560811,560999,2024-03-25
1,05:19,Substitution OKL: in Aubrey Joens,8 - 10,5254192,560811,560999,2024-03-25
1,05:19,Substitution OKL: in Kennady Tucker,8 - 10,5254192,560811,560999,2024-03-25
1,05:19,Substitution OKL: out Lexy Keys,8 - 10,5254192,560811,560999,2024-03-25
1,05:19,Substitution OKL: out Payton Verhulst,8 - 10,5254192,560811,560999,2024-03-25
1,05:19,Jump ball block tie up OKL,8 - 10,5254192,560811,560999,2024-03-25
1,05:19,"2pt layup (blocked) (in the paint) missed by Beatrice Culliton(OKL), block Sydney Parrish(IND), rebound offensive Beatrice Culliton(OKL)",8 - 10,5254192,560811,560999,2024-03-25
1,05:30,2pt driving layup (off turnover) (in the paint) made by Chloe Moore-McNeil(IND),8 - 10,5254192,560811,560999,2024-03-25
1,05:42,"Turnover lost ball (outside right) Lexy Keys(OKL), steal Sydney Parrish(IND)",8 - 8,5254192,560811,560999,2024-03-25
1,05:50,"Free throw 2 of 2 (2nd chance) missed by Chloe Moore-McNeil(IND), rebound defensive Lexy Keys(OKL)",8 - 8,5254192,560811,560999,2024-03-25
1,05:50,Free throw 1 of 2 (2nd chance) made by Chloe Moore-McNeil(IND),8 - 8,5254192,560811,560999,2024-03-25
1,05:50,Substitution IND: in Lilly Meister,8 - 7,5254192,560811,560999,2024-03-25
1,05:50,Substitution IND: out Mackenzie Holmes,8 - 7,5254192,560811,560999,2024-03-25
1,05:50,Foul personal (shooting;2 free throws) (in the paint) Payton Verhulst(OKL),8 - 7,5254192,560811,560999,2024-03-25
1,05:50,2pt (2nd chance) (in the paint) missed by IND,8 - 7,5254192,560811,560999,2024-03-25
1,05:54,"2pt layup (in the paint) missed by Chloe Moore-McNeil(IND), rebound offensive Chloe Moore-McNeil(IND)",8 - 7,5254192,560811,560999,2024-03-25
1,06:19,2pt layup (2nd chance) (under the basket) made by Skylar Vann(OKL),8 - 7,5254192,560811,560999,2024-03-25
1,06:22,"3pt jump shot (2nd chance) (outside left) missed by Lexy Keys(OKL), rebound offensive Skylar Vann(OKL)",6 - 7,5254192,560811,560999,2024-03-25
1,06:27,"2pt layup (blocked) (under the basket) missed by Beatrice Culliton(OKL), block Mackenzie Holmes(IND), rebound offensive Beatrice Culliton(OKL)",6 - 7,5254192,560811,560999,2024-03-25
1,06:35,2pt layup (2nd chance) (under the basket) made by Mackenzie Holmes(IND),6 - 7,5254192,560811,560999,2024-03-25
1,06:38,2pt pull up jump shot (inside right) missed by Yarden Garzon(IND),6 - 7,5254192,560811,560999,2024-03-25
1,07:09,"2pt layup (fast break) (under the basket) made by Skylar Vann(OKL), assist Nevaeh Tot(OKL)",6 - 5,5254192,560811,560999,2024-03-25
1,07:16,"2pt layup (off turnover;blocked) (under the basket) missed by Mackenzie Holmes(IND), block Beatrice Culliton(OKL), rebound defensive Beatrice Culliton(OKL)",4 - 5,5254192,560811,560999,2024-03-25
1,07:31,Substitution OKL: in Beatrice Culliton,4 - 5,5254192,560811,560999,2024-03-25
1,07:31,Substitution OKL: out Sahara Williams,4 - 5,5254192,560811,560999,2024-03-25
1,07:31,"Foul offensive (outside right) Sahara Williams(OKL), turnover offensive Sahara Williams(OKL), foul on Sydney Parrish(IND)",4 - 5,5254192,560811,560999,2024-03-25
1,07:41,"3pt jump shot (outside right) made by Sydney Parrish(IND), assist Mackenzie Holmes(IND)",4 - 5,5254192,560811,560999,2024-03-25
1,07:53,"3pt pull up jump shot (outside left) missed by Skylar Vann(OKL), rebound defensive Chloe Moore-McNeil(IND)",4 - 2,5254192,560811,560999,2024-03-25
1,08:06,"3pt jump shot (outside center) missed by Chloe Moore-McNeil(IND), rebound defensive Sahara Williams(OKL)",4 - 2,5254192,560811,560999,2024-03-25
1,08:14,"2pt jump shot (inside center) missed by Sahara Williams(OKL), rebound defensive Yarden Garzon(IND), rebound defensive Mackenzie Holmes(IND)",4 - 2,5254192,560811,560999,2024-03-25
1,08:29,2pt layup (under the basket) made by Mackenzie Holmes(IND),4 - 2,5254192,560811,560999,2024-03-25
1,08:46,2pt pull up jump shot (in the paint) made by Sahara Williams(OKL),4 - 2,5254192,560811,560999,2024-03-25
1,09:00,"3pt jump shot (outside left) missed by Sara Scalia(IND), rebound defensive Sahara Williams(OKL)",2 - 0,5254192,560811,560999,2024-03-25
1,09:16,"2pt layup (under the basket) made by Skylar Vann(OKL), assist Sahara Williams(OKL)",2 - 0,5254192,560811,560999,2024-03-25
1,09:36,"2pt driving layup (in the paint) missed by Mackenzie Holmes(IND), rebound defensive Sahara Williams(OKL)",0 - 0,5254192,560811,560999,2024-03-25
1,10:00,"Jump ball start period, won Mackenzie Holmes(IND), lost Payton Verhulst(OKL)",0 - 0,5254192,560811,560999,2024-03-25
1,10:00,Period start,0 - 0,5254192,560811,560999,2024-03-25
1,10:00,Game start,0 - 0,5254192,560811,560999,2024-03-25
1,02:55,Turnover lost ball (under the basket) Kaliah Henderson(FIU),20 - 16,5254425,561165,560753,2024-03-25
1,03:21,"3pt jump shot (outside right) missed by Leilani Guion(TROY), rebound defensive Olivia Trice(FIU)",20 - 16,5254425,561165,560753,2024-03-25
1,03:33,2pt layup (under the basket) made by Angena Belloso(FIU),20 - 16,5254425,561165,560753,2024-03-25
1,03:44,"3pt jump shot (outside right) missed by Sharonica Hartsfield(TROY), rebound defensive Angena Belloso(FIU)",18 - 16,5254425,561165,560753,2024-03-25
1,04:06,"2pt layup (under the basket) made by Kaliah Henderson(FIU), assist Courtney Prenger(FIU)",18 - 16,5254425,561165,560753,2024-03-25
1,04:14,Free throw 2 of 2 (2nd chance;off turnover) made by Tai'Sheka Porchia(TROY),16 - 16,5254425,561165,560753,2024-03-25
1,04:14,Free throw 1 of 2 (2nd chance;off turnover) made by Tai'Sheka Porchia(TROY),16 - 15,5254425,561165,560753,2024-03-25
1,04:14,Foul personal (shooting;2 free throws) (under the basket) Courtney Prenger(FIU),16 - 14,5254425,561165,560753,2024-03-25
1,04:31,Substitution FIU: in Angena Belloso,16 - 14,5254425,561165,560753,2024-03-25
1,04:31,Substitution FIU: out Tanajah Hayes,16 - 14,5254425,561165,560753,2024-03-25
1,04:31,Substitution TROY: in Nia Daniel,16 - 14,5254425,561165,560753,2024-03-25
1,04:31,Substitution TROY: in Ja'Mia Hollings,16 - 14,5254425,561165,560753,2024-03-25
1,04:31,Substitution TROY: in Tai'Sheka Porchia,16 - 14,5254425,561165,560753,2024-03-25
1,04:31,Substitution TROY: out Leilani Augmon,16 - 14,5254425,561165,560753,2024-03-25
1,04:31,Substitution TROY: out Zay Dyer,16 - 14,5254425,561165,560753,2024-03-25
1,04:31,Substitution TROY: out Makayia Hallmon,16 - 14,5254425,561165,560753,2024-03-25
1,04:31,Timeout commercial,16 - 14,5254425,561165,560753,2024-03-25
1,04:34,"2pt layup (off turnover;blocked) (in the paint) missed by Sharonica Hartsfield(TROY), block Mya Kone(FIU), rebound offensive (team) TROY",16 - 14,5254425,561165,560753,2024-03-25
